,SaID,AccID,Longitude,Latitude,Ann.Prc,TN,PBR,,,,,,,,,,,,,,,,,,,,,,
607,SEEDGWAS2788,CIMMYTMA-006831,-107.75,28.85,437,0.18,22.13,,,,,,,,,,,,,,,,,,,,,,
608,SEEDGWAS2789,CIMMYTMA-006834,-107.75,28.85,437,0.18,22.13,,,,,,,,,,,,,,,,,,,,,,
609,SEEDGWAS2790,CIMMYTMA-006839,-108.3833333,28.2,839,0.16,17.24,,,,,,,,,,,,,,,,,,,,,,
610,SEEDGWAS2791,CIMMYTMA-006865,-107.305103,28.492774,487,0.23,22.13,,,,,,,,,,,,,,,,,,,,,,
611,SEEDGWAS2793,CIMMYTMA-006888,-105.7333333,25.33333333,390,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
612,SEEDGWAS2794,CIMMYTMA-006903,-106.567942,25.21539,1170,0.16,15.62,,,,,,,,,,,,,,,,,,,,,,
613,SEEDGWAS2795,CIMMYTMA-006933,-106.5333333,25.13333333,1079,0.16,15.62,,,,,,,,,,,,,,,,,,,,,,
614,SEEDGWAS2796,CIMMYTMA-006975,-103.566312,22.790665,425,0.27,12.88,,,,,,,,,,,,,,,,,,,,,,
615,SEEDGWAS2797,CIMMYTMA-006993,-103.55,22.3,803,0.16,20.15,,,,,,,,,,,,,,,,,,,,,,
616,SEEDGWAS2798,CIMMYTMA-006995,-102.8833333,22.33333333,450,0.27,20.15,,,,,,,,,,,,,,,,,,,,,,
617,SEEDGWAS2799,CIMMYTMA-007010,-102.9833333,23.63333333,442,0.39,22.68,,,,,,,,,,,,,,,,,,,,,,
618,SEEDGWAS2800,CIMMYTMA-007094,-104.35,21.11666667,807,0.16,12.88,,,,,,,,,,,,,,,,,,,,,,
619,SEEDGWAS2801,CIMMYTMA-007528,-98.03333333,19.03333333,924,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
620,SEEDGWAS2802,CIMMYTMA-007535,-98.03333333,19.03333333,705,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
621,SEEDGWAS2804,CIMMYTMA-007561,-98.499901,19.244746,862,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
622,SEEDGWAS2806,CIMMYTMA-007567,-98.4,19.01666667,1064,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
623,SEEDGWAS2807,CIMMYTMA-007568,-98.16666667,18.98333333,987,0.24,3.86,,,,,,,,,,,,,,,,,,,,,,
624,SEEDGWAS2809,CIMMYTMA-007578,-98.16666667,18.98333333,987,0.24,3.86,,,,,,,,,,,,,,,,,,,,,,
625,SEEDGWAS2810,CIMMYTMA-007580,-98.16666667,18.98333333,987,0.24,3.86,,,,,,,,,,,,,,,,,,,,,,
626,SEEDGWAS2811,CIMMYTMA-007585,-98.56666667,19.33333333,839,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
627,SEEDGWAS2812,CIMMYTMA-007588,-98.03333333,19.03333333,758,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
628,SEEDGWAS2813,CIMMYTMA-007591,-98.28333333,19.08333333,761,0.24,3.86,,,,,,,,,,,,,,,,,,,,,,
629,SEEDGWAS2814,CIMMYTMA-007600,-98.3,19.1,830,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
630,SEEDGWAS2815,CIMMYTMA-007606,-97.86666667,18.91666667,1073,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
631,SEEDGWAS2816,CIMMYTMA-007608,-98.287568,19.04153,767,0.24,3.86,,,,,,,,,,,,,,,,,,,,,,
632,SEEDGWAS2817,CIMMYTMA-007613,-98.48333333,19.33333333,839,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
633,SEEDGWAS2818,CIMMYTMA-007622,-98.46666667,19.2,892,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
634,SEEDGWAS2819,CIMMYTMA-007649,-97.96666667,18.9,704,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
635,SEEDGWAS2820,CIMMYTMA-007666,-98.4,19.15,885,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
636,SEEDGWAS2821,CIMMYTMA-007669,-98.56666667,19.33333333,839,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
637,SEEDGWAS2822,CIMMYTMA-007671,-98.35,19.16666667,841,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
638,SEEDGWAS2823,CIMMYTMA-007673,-98.48333333,19.33333333,839,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
639,SEEDGWAS2824,CIMMYTMA-007674,-98.48333333,19.33333333,839,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
640,SEEDGWAS2825,CIMMYTMA-007689,-98.56666667,19.33333333,839,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
641,SEEDGWAS2826,CIMMYTMA-007711,-98.16666667,18.98333333,844,0.24,3.86,,,,,,,,,,,,,,,,,,,,,,
642,SEEDGWAS2827,CIMMYTMA-007712,-97.78333333,19.81666667,829,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
643,SEEDGWAS2828,CIMMYTMA-007713,-97.78333333,19.81666667,582,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
644,SEEDGWAS2829,CIMMYTMA-007716,-98.28333333,18.96666667,936,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
645,SEEDGWAS2830,CIMMYTMA-007717,-98.28333333,18.96666667,708,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
646,SEEDGWAS2831,CIMMYTMA-007722,-98.33333333,19.15,885,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
647,SEEDGWAS2832,CIMMYTMA-007728,-98.01666667,18.95,925,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
648,SEEDGWAS2834,CIMMYTMA-007732,-97.883367,18.967821,858,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
649,SEEDGWAS2835,CIMMYTMA-007735,-97.883367,18.967821,858,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
650,SEEDGWAS2838,CIMMYTMA-007742,-98.28333333,19.08333333,662,0.24,3.86,,,,,,,,,,,,,,,,,,,,,,
651,SEEDGWAS2839,CIMMYTMA-007744,-97.883367,18.967821,858,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
652,SEEDGWAS2842,CIMMYTMA-008082,-102.389648,19.901672,786,0.24,9.92,,,,,,,,,,,,,,,,,,,,,,
653,SEEDGWAS2843,CIMMYTMA-008086,-102.1666667,19.9,678,0.3,9.92,,,,,,,,,,,,,,,,,,,,,,
654,SEEDGWAS2844,CIMMYTMA-008087,-102.1666667,19.9,678,0.3,9.92,,,,,,,,,,,,,,,,,,,,,,
655,SEEDGWAS2845,CIMMYTMA-008088,-102.1666667,19.9,678,0.3,9.92,,,,,,,,,,,,,,,,,,,,,,
656,SEEDGWAS2846,CIMMYTMA-008089,-101.7,19.2,632,0.13,2.43,,,,,,,,,,,,,,,,,,,,,,
657,SEEDGWAS2847,CIMMYTMA-008091,-101.4833333,19.28333333,1086,0.14,2.43,,,,,,,,,,,,,,,,,,,,,,
658,SEEDGWAS2848,CIMMYTMA-008093,-101.9,19.82,1740,0.3,4.15,,,,,,,,,,,,,,,,,,,,,,
659,SEEDGWAS2852,CIMMYTMA-008451,-98.98333333,19.83333333,522,0.24,18.17,,,,,,,,,,,,,,,,,,,,,,
660,SEEDGWAS2853,CIMMYTMA-008457,-98.857468,19.521431,539,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
661,SEEDGWAS2854,CIMMYTMA-008458,-98.857468,19.521431,539,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
662,SEEDGWAS2855,CIMMYTMA-008459,-98.857468,19.521431,539,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
663,SEEDGWAS2856,CIMMYTMA-008463,-98.857468,19.521431,539,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
664,SEEDGWAS2857,CIMMYTMA-008465,-98.857468,19.521431,539,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
665,SEEDGWAS2858,CIMMYTMA-008472,-98.857468,19.521431,539,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
666,SEEDGWAS2859,CIMMYTMA-008475,-98.857468,19.521431,539,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
667,SEEDGWAS2860,CIMMYTMA-008481,-98.857468,19.521431,539,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
668,SEEDGWAS2862,CIMMYTMA-008487,-98.914614,19.622791,552,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
669,SEEDGWAS2863,CIMMYTMA-008489,-98.914614,19.622791,552,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
670,SEEDGWAS2864,CIMMYTMA-008490,-98.914614,19.622791,552,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
671,SEEDGWAS2867,CIMMYTMA-008492,-98.91666667,19.55,586,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
672,SEEDGWAS2868,CIMMYTMA-008493,-99.03333333,19.58333333,667,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
673,SEEDGWAS2871,CIMMYTMA-008505,-98.88333333,19.41666667,911,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
674,SEEDGWAS2872,CIMMYTMA-008515,-98.876836,19.309678,614,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
675,SEEDGWAS2874,CIMMYTMA-008518,-98.876836,19.309678,614,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
676,SEEDGWAS2875,CIMMYTMA-008519,-98.88333333,19.25,1050,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
677,SEEDGWAS2876,CIMMYTMA-008520,-98.88333333,19.25,1050,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
678,SEEDGWAS2877,CIMMYTMA-008549,-99.76,19.56,813,0.31,3.86,,,,,,,,,,,,,,,,,,,,,,
679,SEEDGWAS2880,CIMMYTMA-008561,-98.85,19.22,661,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
680,SEEDGWAS2881,CIMMYTMA-008571,-98.865944,19.211077,652,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
681,SEEDGWAS2882,CIMMYTMA-008578,-98.81666667,19.58333333,505,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
682,SEEDGWAS2883,CIMMYTMA-008580,-98.81666667,19.58333333,505,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
683,SEEDGWAS2884,CIMMYTMA-008582,-98.81666667,19.58333333,505,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
684,SEEDGWAS2889,CIMMYTMA-009152,-101.9166667,19.66666667,840,0.3,4.15,,,,,,,,,,,,,,,,,,,,,,
685,SEEDGWAS2890,CIMMYTMA-009187,-101.219653,19.518555,881,0.14,4.15,,,,,,,,,,,,,,,,,,,,,,
686,SEEDGWAS2892,CIMMYTMA-010231,-97.431577,18.619245,575,0.24,16.74,,,,,,,,,,,,,,,,,,,,,,
687,SEEDGWAS2895,CIMMYTMA-010482,-101.143579,20.381461,588,0.24,9.92,,,,,,,,,,,,,,,,,,,,,,
688,SEEDGWAS2896,CIMMYTMA-010600,-102.7333333,20.81666667,730,0.2,11.11,,,,,,,,,,,,,,,,,,,,,,
689,SEEDGWAS2897,CIMMYTMA-010607,-99.88333333,20.51666667,386,0.24,15.44,,,,,,,,,,,,,,,,,,,,,,
690,SEEDGWAS2898,CIMMYTMA-010627,-98.11666667,19.43333333,816,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
691,SEEDGWAS2900,CIMMYTMA-013377,-98.98333333,19.83333333,522,0.24,18.17,,,,,,,,,,,,,,,,,,,,,,
692,SEEDGWAS2901,CIMMYTMA-013412,-104.186409,19.757512,731,0.16,12.24,,,,,,,,,,,,,,,,,,,,,,
693,SEEDGWAS2902,CIMMYTMA-013676,-102.9666667,22.63333333,401,0.27,20.15,,,,,,,,,,,,,,,,,,,,,,
694,SEEDGWAS2903,CIMMYTMA-013703,-93.751723,16.454601,1012,0.1,6.51,,,,,,,,,,,,,,,,,,,,,,
695,SEEDGWAS2904,CIMMYTMA-013720,-92.5,16.83333333,1910,0.23,3.1,,,,,,,,,,,,,,,,,,,,,,
696,SEEDGWAS2905,CIMMYTMA-013734,-103.3,25.74,221,0.21,19.1,,,,,,,,,,,,,,,,,,,,,,
697,SEEDGWAS2906,CIMMYTMA-013925,-97.18,18.98,711,0.59,1.82,,,,,,,,,,,,,,,,,,,,,,
698,SEEDGWAS2907,CIMMYTMA-013927,-97.21666667,17.45,508,0.44,7.96,,,,,,,,,,,,,,,,,,,,,,
699,SEEDGWAS2909,CIMMYTMA-013967,-97.381224,19.812923,1948,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
700,SEEDGWAS2910,CIMMYTMA-014027,-98.1,19.35,579,0.3,9.92,,,,,,,,,,,,,,,,,,,,,,
701,SEEDGWAS2911,CIMMYTMA-014028,-98.11666667,19.43333333,626,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
702,SEEDGWAS2912,CIMMYTMA-014032,-98.16666667,19.35,579,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
703,SEEDGWAS2913,CIMMYTMA-014110,-102.9666667,22.63333333,401,0.27,20.15,,,,,,,,,,,,,,,,,,,,,,
704,SEEDGWAS2914,CIMMYTMA-015893,-100.07212,21.135163,316,0.53,18.5,,,,,,,,,,,,,,,,,,,,,,
705,SEEDGWAS2915,CIMMYTMA-015894,-100.07212,21.135163,316,0.53,18.5,,,,,,,,,,,,,,,,,,,,,,
706,SEEDGWAS2916,CIMMYTMA-015940,-97.23333333,19.78333333,583,0.24,5.75,,,,,,,,,,,,,,,,,,,,,,
707,SEEDGWAS2918,CIMMYTMA-015998,-101.9166667,21.36666667,484,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
708,SEEDGWAS2919,CIMMYTMA-015999,-101.9166667,21.36666667,484,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
709,SEEDGWAS2920,CIMMYTMA-016031,-96.58333333,16.28333333,1054,0.36,5.56,,,,,,,,,,,,,,,,,,,,,,
710,SEEDGWAS2921,CIMMYTMA-016033,-98.27,17.85,714,0.14,7.96,,,,,,,,,,,,,,,,,,,,,,
711,SEEDGWAS2922,CIMMYTMA-016040,-98.010878,18.412527,924,0.14,16.52,,,,,,,,,,,,,,,,,,,,,,
712,SEEDGWAS2924,CIMMYTMA-016051,-98.57,18.89,1021,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
713,SEEDGWAS2925,CIMMYTMA-016074,-97.21666667,19.65,1362,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
714,SEEDGWAS2926,CIMMYTMA-016096,-97.231739,19.761657,1803,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
715,SEEDGWAS2927,CIMMYTMA-016097,-92.708848,16.757656,1227,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
716,SEEDGWAS2928,CIMMYTMA-016117,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
717,SEEDGWAS2930,CIMMYTMA-016405,-92.46666667,16.55,1097,0.5,26.68,,,,,,,,,,,,,,,,,,,,,,
718,SEEDGWAS2931,CIMMYTMA-016455,-100.325052,21.151459,445,0.32,18.5,,,,,,,,,,,,,,,,,,,,,,
719,SEEDGWAS2932,CIMMYTMA-016476,-98.775928,19.165499,656,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
720,SEEDGWAS2935,CIMMYTMA-016521,-98.57,18.89,1021,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
721,SEEDGWAS2936,CIMMYTMA-016522,-98.57,18.89,1021,0.08,5.56,,,,,,,,,,,,,,,,,,,,,,
722,SEEDGWAS2937,CIMMYTMA-016550,-99.217527,19.835255,589,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
723,SEEDGWAS2938,CIMMYTMA-016551,-99.23333333,19.73333333,825,0.14,8.07,,,,,,,,,,,,,,,,,,,,,,
724,SEEDGWAS2939,CIMMYTMA-016552,-99.21872,19.73749,785,0.14,8.07,,,,,,,,,,,,,,,,,,,,,,
725,SEEDGWAS2940,CIMMYTMA-016554,-98.898542,19.652634,535,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
726,SEEDGWAS2941,CIMMYTMA-016555,-98.73333333,19.73333333,825,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
727,SEEDGWAS2943,CIMMYTMA-016568,-98.914614,19.622791,552,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
728,SEEDGWAS2944,CIMMYTMA-016595,-99.2,19.83333333,863,0.24,7.32,,,,,,,,,,,,,,,,,,,,,,
729,SEEDGWAS2945,CIMMYTMA-016597,-99.23333333,19.73333333,827,0.14,8.07,,,,,,,,,,,,,,,,,,,,,,
730,SEEDGWAS2946,CIMMYTMA-016610,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
731,SEEDGWAS2947,CIMMYTMA-016633,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
732,SEEDGWAS2949,CIMMYTMA-016652,-101.1166667,23.13333333,455,0.29,22.68,,,,,,,,,,,,,,,,,,,,,,
733,SEEDGWAS2950,CIMMYTMA-017983,-98.98333333,19.83333333,863,0.24,20.15,,,,,,,,,,,,,,,,,,,,,,
734,SEEDGWAS2951,CIMMYTMA-018008,-98.73333333,19.73333333,827,0.28,5.56,,,,,,,,,,,,,,,,,,,,,,
735,SEEDGWAS2952,CIMMYTMA-018012,-98.991083,19.760847,500,0.24,17.03,,,,,,,,,,,,,,,,,,,,,,
736,SEEDGWAS2953,CIMMYTMA-018015,-98.88333333,19.81666667,638,0.24,25.63,,,,,,,,,,,,,,,,,,,,,,
737,SEEDGWAS2954,CIMMYTMA-018019,-99.1,19.76666667,939,0.14,8.07,,,,,,,,,,,,,,,,,,,,,,
738,SEEDGWAS2955,CIMMYTMA-018028,-98.857468,19.521431,539,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
739,SEEDGWAS2956,CIMMYTMA-018030,-99.93333333,19.71666667,602,0.31,4.15,,,,,,,,,,,,,,,,,,,,,,
740,SEEDGWAS296,CIMMYTMA-005458,-92.168411,15.840101,1650,0.43,7.07,,,,,,,,,,,,,,,,,,,,,,
741,SEEDGWAS2960,CIMMYTMA-018071,-97.36666667,18.86666667,723,0.59,16.74,,,,,,,,,,,,,,,,,,,,,,
742,SEEDGWAS2961,CIMMYTMA-018088,-99.927547,20.474247,431,0.24,15.44,,,,,,,,,,,,,,,,,,,,,,
743,SEEDGWAS2962,CIMMYTMA-018097,-98.23333333,19.21666667,619,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
744,SEEDGWAS2963,CIMMYTMA-018103,-98.21666667,19.16666667,841,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
745,SEEDGWAS2964,CIMMYTMA-018107,-98.3,19.25,653,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
746,SEEDGWAS2966,CIMMYTMA-018123,-97.91666667,19.31666667,771,0.3,5.56,,,,,,,,,,,,,,,,,,,,,,
747,SEEDGWAS2967,CIMMYTMA-018138,-97.31666667,18.9,903,0.24,16.74,,,,,,,,,,,,,,,,,,,,,,
748,SEEDGWAS2968,CIMMYTMA-018155,-97.25,19.76666667,595,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
749,SEEDGWAS2970,CIMMYTMA-018286,-97.48333333,17.66666667,482,0.44,4.83,,,,,,,,,,,,,,,,,,,,,,
750,SEEDGWAS2971,CIMMYTMA-018292,-97.28333333,17.45,485,0.44,7.96,,,,,,,,,,,,,,,,,,,,,,
751,SEEDGWAS2972,CIMMYTMA-018293,-97.575639,17.467088,546,0.59,4.83,,,,,,,,,,,,,,,,,,,,,,
752,SEEDGWAS2973,CIMMYTMA-018294,-97.56666667,17.46666667,578,0.59,4.83,,,,,,,,,,,,,,,,,,,,,,
753,SEEDGWAS2974,CIMMYTMA-018357,-98.805501,19.046412,757,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
754,SEEDGWAS2975,CIMMYTMA-018366,-99.52,19.97,778,0.24,8.78,,,,,,,,,,,,,,,,,,,,,,
755,SEEDGWAS2976,CIMMYTMA-018380,-98.914614,19.622791,552,0.24,8.07,,,,,,,,,,,,,,,,,,,,,,
756,SEEDGWAS2977,CIMMYTMA-018392,-98.75,19.12,661,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
757,SEEDGWAS2978,CIMMYTMA-018397,-97.736846,18.875466,627,0.24,16.74,,,,,,,,,,,,,,,,,,,,,,
758,SEEDGWAS2979,CIMMYTMA-018457,-101.284292,20.926311,557,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
759,SEEDGWAS2980,CIMMYTMA-018564,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
760,SEEDGWAS2983,CIMMYTMA-018569,-97.091068,18.691454,1623,0.59,1.82,,,,,,,,,,,,,,,,,,,,,,
761,SEEDGWAS2984,CIMMYTMA-018922,-97.08,19.63,1619,0.24,1.82,,,,,,,,,,,,,,,,,,,,,,
762,SEEDGWAS2985,CIMMYTMA-019341,-97.63333333,19.15,602,0.24,16.74,,,,,,,,,,,,,,,,,,,,,,
763,SEEDGWAS2987,CIMMYTMA-019362,-97.35,17.53333333,487,0.44,4.83,,,,,,,,,,,,,,,,,,,,,,
764,SEEDGWAS2989,CIMMYTMA-019413,-97.500186,19.479844,638,0.24,16.52,,,,,,,,,,,,,,,,,,,,,,
765,SEEDGWAS2990,CIMMYTMA-019417,-98.513073,19.567345,691,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
766,SEEDGWAS2991,CIMMYTMA-019423,-97.28333333,17.45,485,0.44,7.96,,,,,,,,,,,,,,,,,,,,,,
767,SEEDGWAS2993,CIMMYTMA-019463,-92.63333333,16.75,1284,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
768,SEEDGWAS2995,CIMMYTMA-019471,-99.95,19.05,1316,0.14,4.15,,,,,,,,,,,,,,,,,,,,,,
769,SEEDGWAS2996,CIMMYTMA-019472,-100.121334,19.199446,863,0.14,4.15,,,,,,,,,,,,,,,,,,,,,,
770,SEEDGWAS2998,CIMMYTMA-019502,-98.23333333,19.25,656,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
771,SEEDGWAS2999,CIMMYTMA-019507,-97.9,19.2,896,0.3,16.52,,,,,,,,,,,,,,,,,,,,,,
772,SEEDGWAS30,CIMMYTMA-000502,-92.81747,16.567982,1016,0.43,9.59,,,,,,,,,,,,,,,,,,,,,,
773,SEEDGWAS300,CIMMYTMA-005477,-98.712616,21.399889,1431,0.49,3.46,,,,,,,,,,,,,,,,,,,,,,
774,SEEDGWAS3000,CIMMYTMA-019517,-98.2,20.15,714,0.24,5.75,,,,,,,,,,,,,,,,,,,,,,
775,SEEDGWAS3001,CIMMYTMA-019518,-98.2,20.15,714,0.24,5.75,,,,,,,,,,,,,,,,,,,,,,
776,SEEDGWAS3002,CIMMYTMA-019530,-101.5,21.65,557,0.08,11.53,,,,,,,,,,,,,,,,,,,,,,
777,SEEDGWAS3003,CIMMYTMA-019853,-97.597842,19.967035,2244,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
778,SEEDGWAS3005,CIMMYTMA-019870,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
779,SEEDGWAS3006,CIMMYTMA-019874,-92.437992,16.532045,1081,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
780,SEEDGWAS3007,CIMMYTMA-019929,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
781,SEEDGWAS3008,CIMMYTMA-019955,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
782,SEEDGWAS301,CIMMYTMA-005480,-98.8731,21.432765,1576,0.49,3.46,,,,,,,,,,,,,,,,,,,,,,
783,SEEDGWAS3010,CIMMYTMA-019974,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
784,SEEDGWAS3011,CIMMYTMA-019975,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
785,SEEDGWAS3012,CIMMYTMA-020220,-96.26666667,16.9,855,0.59,4.83,,,,,,,,,,,,,,,,,,,,,,
786,SEEDGWAS3013,CIMMYTMA-020225,-96.261935,16.8965,1130,0.59,4.83,,,,,,,,,,,,,,,,,,,,,,
787,SEEDGWAS3014,CIMMYTMA-020376,-92.11666667,15.43333333,1246,0.28,3.91,,,,,,,,,,,,,,,,,,,,,,
788,SEEDGWAS3015,CIMMYTMA-020416,-92.11666667,15.43333333,1246,0.28,3.91,,,,,,,,,,,,,,,,,,,,,,
789,SEEDGWAS3017,CIMMYTMA-020796,-98.2,20.15,1314,0.24,5.75,,,,,,,,,,,,,,,,,,,,,,
790,SEEDGWAS3018,CIMMYTMA-020799,-98.3,19.25,606,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
791,SEEDGWAS3019,CIMMYTMA-020844,-101.908382,21.342764,499,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
792,SEEDGWAS3020,CIMMYTMA-020914,-98.2,20.15,1314,0.24,5.75,,,,,,,,,,,,,,,,,,,,,,
793,SEEDGWAS3021,CIMMYTMA-020924,-98.2,19.13333333,632,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
794,SEEDGWAS3023,CIMMYTMA-020962,-98.805501,19.046412,757,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
795,SEEDGWAS3025,CIMMYTMA-020973,-101.877563,21.340408,499,0.14,18.17,,,,,,,,,,,,,,,,,,,,,,
796,SEEDGWAS3026,CIMMYTMA-020982,-92.457989,16.714786,1492,0.23,1.52,,,,,,,,,,,,,,,,,,,,,,
797,SEEDGWAS3027,CIMMYTMA-020983,-92.457989,16.714786,1492,0.23,3.1,,,,,,,,,,,,,,,,,,,,,,
798,SEEDGWAS3028,CIMMYTMA-020984,-92.68,16.78,1177,0.5,3.1,,,,,,,,,,,,,,,,,,,,,,
799,SEEDGWAS3036,CIMMYTMA-023290,-92.11666667,15.43333333,1246,0.28,3.91,,,,,,,,,,,,,,,,,,,,,,
800,SEEDGWAS3037,CIMMYTMA-023310,-102.6666667,22.95,352,0.04,12.88,,,,,,,,,,,,,,,,,,,,,,
801,SEEDGWAS3038,CIMMYTMA-023320,-98.734909,20.784944,1076,0.67,17.24,,,,,,,,,,,,,,,,,,,,,,
802,SEEDGWAS3039,CIMMYTMA-023330,-97.91666667,19.31666667,771,0.3,5.56,,,,,,,,,,,,,,,,,,,,,,
803,SEEDGWAS3040,CIMMYTMA-023331,-102.622283,22.875871,363,0.04,7.07,,,,,,,,,,,,,,,,,,,,,,
804,SEEDGWAS3042,CIMMYTMA-023348,-97.58333333,19.86666667,1478,0.67,5.75,,,,,,,,,,,,,,,,,,,,,,
805,SEEDGWAS3043,CIMMYTMA-023359,-98.23333333,19.16666667,624,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
806,SEEDGWAS3044,CIMMYTMA-023365,-98.734909,20.784944,1076,0.67,17.24,,,,,,,,,,,,,,,,,,,,,,
807,SEEDGWAS3047,CIMMYTMA-023372,-98.118071,19.606107,533,0.24,5.56,,,,,,,,,,,,,,,,,,,,,,
808,SEEDGWAS3048,CIMMYTMA-023380,-98.85,19.22,661,0.24,5.1,,,,,,,,,,,,,,,,,,,,,,
809,SEEDGWAS3049,CIMMYTMA-023392,-100.9333333,21.16666667,538,0.39,14.8,,,,,,,,,,,,,,,,,,,,,,
